timestamp,datetime,setpoint,y,u1,open_duty,t_rel
1759515316.044321,2025-10-03 18:15:16.044321060,200.0,30.299999237060547,0.0,40.0,86.75930595397949
1759515316.5289624,2025-10-03 18:15:16.528962374,200.0,30.399999618530277,0.0,40.0,87.24394726753235
1759515317.0238352,2025-10-03 18:15:17.023835182,200.0,30.5,0.0,40.0,87.73882007598877
1759515317.4434004,2025-10-03 18:15:17.443400383,200.0,30.600000381469727,0.0,40.0,88.15838527679443
1759515318.0156636,2025-10-03 18:15:18.015663624,200.0,30.700000762939453,0.0,40.0,88.73064851760864
1759515318.627987,2025-10-03 18:15:18.627986670,200.0,30.799999237060547,0.0,40.0,89.34297180175781
1759515319.1087966,2025-10-03 18:15:19.108796597,200.0,30.899999618530277,0.0,40.0,89.82378149032593
1759515319.5258918,2025-10-03 18:15:19.525891781,200.0,31.0,0.0,40.0,90.2408766746521
1759515320.009781,2025-10-03 18:15:20.009780884,200.0,31.100000381469727,0.0,40.0,90.72476577758789
1759515320.7217948,2025-10-03 18:15:20.721794844,200.0,31.200000762939453,0.0,40.0,91.43677973747253
1759515321.2059722,2025-10-03 18:15:21.205972195,200.0,31.299999237060547,0.0,40.0,91.92095708847046
1759515321.8185024,2025-10-03 18:15:21.818502426,200.0,31.399999618530277,0.0,40.0,92.53348731994629
1759515322.300736,2025-10-03 18:15:22.300735950,200.0,31.5,0.0,40.0,93.0157208442688
1759515322.9029849,2025-10-03 18:15:22.902984858,200.0,31.600000381469727,0.0,40.0,93.61796975135803
1759515323.5140493,2025-10-03 18:15:23.514049292,200.0,31.700000762939453,0.0,40.0,94.22903418540955
1759515324.1227286,2025-10-03 18:15:24.122728586,200.0,31.799999237060547,0.0,40.0,94.83771347999573
1759515324.7240028,2025-10-03 18:15:24.724002838,200.0,31.899999618530277,0.0,40.0,95.4389877319336
1759515325.342445,2025-10-03 18:15:25.342444658,200.0,32.0,0.0,40.0,96.05742979049683
1759515325.8358288,2025-10-03 18:15:25.835828781,200.0,32.099998474121094,0.0,40.0,96.55081367492676
1759515326.4360628,2025-10-03 18:15:26.436062813,200.0,32.20000076293945,0.0,40.0,97.151047706604
1759515327.0457113,2025-10-03 18:15:27.045711279,200.0,32.29999923706055,0.0,40.0,97.76069617271423
1759515327.5242872,2025-10-03 18:15:27.524287224,200.0,32.400001525878906,0.0,40.0,98.23927211761475
1759515328.1274688,2025-10-03 18:15:28.127468824,200.0,32.5,0.0,40.0,98.84245371818542
1759515328.7321568,2025-10-03 18:15:28.732156754,200.0,32.599998474121094,0.0,40.0,99.44714164733887
1759515329.2192671,2025-10-03 18:15:29.219267130,200.0,32.70000076293945,0.0,40.0,99.9342520236969
1759515329.8244743,2025-10-03 18:15:29.824474335,200.0,32.79999923706055,0.0,40.0,100.53945922851562
1759515330.426653,2025-10-03 18:15:30.426652908,200.0,32.900001525878906,0.0,40.0,101.14163780212402
1759515330.846657,2025-10-03 18:15:30.846657038,200.0,33.0,0.0,40.0,101.56164193153381
1759515331.318495,2025-10-03 18:15:31.318495035,200.0,33.099998474121094,0.0,40.0,102.03347992897034
1759515332.0005093,2025-10-03 18:15:32.000509262,200.0,33.20000076293945,0.0,40.0,102.71549415588379
1759515332.7284975,2025-10-03 18:15:32.728497505,200.0,33.29999923706055,0.0,40.0,103.44348239898682
1759515333.502866,2025-10-03 18:15:33.502866029,200.0,33.400001525878906,0.0,40.0,104.21785092353821
1759515334.108219,2025-10-03 18:15:34.108218670,200.0,33.5,0.0,40.0,104.82320380210876
1759515335.004985,2025-10-03 18:15:35.004985094,200.0,33.599998474121094,0.0,40.0,105.71996998786926
1759515335.722566,2025-10-03 18:15:35.722565889,200.0,33.70000076293945,0.0,40.0,106.43755078315735
1759515336.3316677,2025-10-03 18:15:36.331667662,200.0,33.79999923706055,0.0,40.0,107.0466525554657
1759515336.9320765,2025-10-03 18:15:36.932076454,200.0,33.900001525878906,0.0,40.0,107.64706134796143
1759515337.42321,2025-10-03 18:15:37.423209906,200.0,34.0,0.0,40.0,108.13819479942322
1759515337.8403113,2025-10-03 18:15:37.840311289,200.0,34.099998474121094,0.0,40.0,108.55529618263245
1759515338.2023385,2025-10-03 18:15:38.202338457,200.0,34.20000076293945,0.0,40.0,108.91732335090637
1759515338.7433577,2025-10-03 18:15:38.743357658,200.0,34.29999923706055,0.0,40.0,109.45834255218506
1759515339.3441937,2025-10-03 18:15:39.344193459,200.0,34.400001525878906,0.0,40.0,110.05917859077454
1759515339.7084966,2025-10-03 18:15:39.708496571,200.0,34.5,0.0,40.0,110.42348146438599
1759515340.240993,2025-10-03 18:15:40.240993023,200.0,34.599998474121094,0.0,40.0,110.95597791671753
1759515340.599137,2025-10-03 18:15:40.599137068,200.0,34.70000076293945,0.0,40.0,111.31412196159363
1759515341.446595,2025-10-03 18:15:41.446594954,200.0,34.79999923706055,0.0,40.0,112.16157984733582
1759515342.108934,2025-10-03 18:15:42.108933926,200.0,34.900001525878906,0.0,40.0,112.82391881942749
1759515343.0124254,2025-10-03 18:15:43.012425423,200.0,35.0,0.0,40.0,113.72741031646729
1759515343.722383,2025-10-03 18:15:43.722383022,200.0,35.099998474121094,0.0,40.0,114.43736791610718
1759515344.3327055,2025-10-03 18:15:44.332705736,200.0,35.20000076293945,0.0,40.0,115.04769039154053
1759515344.9376006,2025-10-03 18:15:44.937600613,200.0,35.29999923706055,0.0,40.0,115.65258550643921
1759515345.542589,2025-10-03 18:15:45.542588949,200.0,35.400001525878906,0.0,40.0,116.25757384300232
1759515346.0278988,2025-10-03 18:15:46.027898788,200.0,35.5,0.0,40.0,116.74288368225098
1759515346.4538136,2025-10-03 18:15:46.453813553,200.0,35.599998474121094,0.0,40.0,117.16879844665527
1759515346.9328525,2025-10-03 18:15:46.932852268,200.0,35.70000076293945,0.0,40.0,117.6478374004364
1759515347.2370036,2025-10-03 18:15:47.237003565,200.0,35.79999923706055,0.0,40.0,117.95198845863342
1759515347.8457768,2025-10-03 18:15:47.845776796,200.0,35.900001525878906,0.0,40.0,118.56076169013977
1759515348.1452646,2025-10-03 18:15:48.145264626,200.0,36.0,0.0,40.0,118.86024951934814
1759515348.4467936,2025-10-03 18:15:48.446793556,200.0,36.09999847412109,0.0,40.0,119.1617784500122
1759515348.9370823,2025-10-03 18:15:48.937082529,200.0,36.20000076293945,0.0,40.0,119.65206718444824
1759515349.250418,2025-10-03 18:15:49.250417948,200.0,36.29999923706055,0.0,40.0,119.965402841568
1759515349.7959976,2025-10-03 18:15:49.795997620,200.0,36.400001525878906,0.0,40.0,120.51098251342773
1759515350.3550107,2025-10-03 18:15:50.355010748,200.0,36.5,0.0,40.0,121.06999564170837
1759515350.7207797,2025-10-03 18:15:50.720779657,200.0,36.59999847412109,0.0,40.0,121.43576455116272
1759515351.3324623,2025-10-03 18:15:51.332462311,200.0,36.70000076293945,0.0,40.0,122.04744720458984
1759515351.925609,2025-10-03 18:15:51.925609112,200.0,36.79999923706055,0.0,40.0,122.64059400558472
1759515352.532526,2025-10-03 18:15:52.532526016,200.0,36.900001525878906,0.0,40.0,123.24751091003418
1759515353.3168628,2025-10-03 18:15:53.316862822,200.0,37.0,0.0,40.0,124.03184771537781
1759515354.0057583,2025-10-03 18:15:54.005758286,200.0,37.09999847412109,0.0,40.0,124.72074317932129
1759515354.6150744,2025-10-03 18:15:54.615074396,200.0,37.20000076293945,0.0,40.0,125.33005928993225
1759515355.2144947,2025-10-03 18:15:55.214494705,200.0,37.29999923706055,0.0,40.0,125.92947959899902
1759515355.8283422,2025-10-03 18:15:55.828342199,200.0,37.400001525878906,0.0,40.0,126.54332709312439
1759515356.425759,2025-10-03 18:15:56.425759077,200.0,37.5,0.0,40.0,127.14074397087097
1759515357.03853,2025-10-03 18:15:57.038530111,200.0,37.59999847412109,0.0,40.0,127.7535150051117
1759515357.6371431,2025-10-03 18:15:57.637143135,200.0,37.70000076293945,0.0,40.0,128.35212802886963
1759515358.242881,2025-10-03 18:15:58.242881060,200.0,37.79999923706055,0.0,40.0,128.95786595344543
1759515358.604185,2025-10-03 18:15:58.604185104,200.0,37.900001525878906,0.0,40.0,129.31916999816895
1759515359.2168863,2025-10-03 18:15:59.216886282,200.0,38.0,0.0,40.0,129.931871175766
1759515359.8386238,2025-10-03 18:15:59.838623762,200.0,38.09999847412109,0.0,40.0,130.55360865592957
1759515360.2035892,2025-10-03 18:16:00.203589201,200.0,38.20000076293945,0.0,40.0,130.91857409477234
1759515360.8096087,2025-10-03 18:16:00.809608698,200.0,38.29999923706055,0.0,40.0,131.52459359169006
1759515361.3537571,2025-10-03 18:16:01.353757143,200.0,38.400001525878906,0.0,40.0,132.06874203681946
1759515361.7219644,2025-10-03 18:16:01.721964359,200.0,38.5,0.0,40.0,132.43694925308228
1759515362.2059274,2025-10-03 18:16:02.205927372,200.0,38.59999847412109,0.0,40.0,132.9209122657776
1759515362.8289328,2025-10-03 18:16:02.828932762,200.0,38.70000076293945,0.0,40.0,133.54391765594482
1759515363.196222,2025-10-03 18:16:03.196222067,200.0,38.79999923706055,0.0,40.0,133.9112069606781
1759515363.7437556,2025-10-03 18:16:03.743755579,200.0,38.900001525878906,0.0,40.0,134.45874047279358
1759515364.1073856,2025-10-03 18:16:04.107385635,200.0,39.0,0.0,40.0,134.8223705291748
1759515364.6465063,2025-10-03 18:16:04.646506310,200.0,39.09999847412109,0.0,40.0,135.3614912033081
1759515365.0120485,2025-10-03 18:16:05.012048483,200.0,39.20000076293945,0.0,40.0,135.72703337669373
1759515365.434857,2025-10-03 18:16:05.434856892,200.0,39.29999923706055,0.0,40.0,136.1498417854309
1759515365.9983442,2025-10-03 18:16:05.998344183,200.0,39.400001525878906,0.0,40.0,136.71332907676697
1759515366.5448575,2025-10-03 18:16:06.544857502,200.0,39.5,0.0,40.0,137.25984239578247
1759515366.90499,2025-10-03 18:16:06.904989958,200.0,39.59999847412109,0.0,40.0,137.61997485160828
1759515367.399988,2025-10-03 18:16:07.399987936,200.0,39.70000076293945,0.0,40.0,138.11497282981873
1759515367.9969523,2025-10-03 18:16:07.996952534,200.0,39.79999923706055,0.0,40.0,138.71193718910217
1759515368.6027129,2025-10-03 18:16:08.602712870,200.0,39.900001525878906,0.0,40.0,139.317697763443
1759515369.025692,2025-10-03 18:16:09.025691986,200.0,40.0,0.0,40.0,139.7406768798828
1759515369.635041,2025-10-03 18:16:09.635040998,200.0,40.09999847412109,0.0,40.0,140.3500258922577
1759515370.1206708,2025-10-03 18:16:10.120670795,200.0,40.20000076293945,0.0,40.0,140.8356556892395
1759515370.547835,2025-10-03 18:16:10.547835112,200.0,40.29999923706055,0.0,40.0,141.26282000541687
1759515371.1544385,2025-10-03 18:16:11.154438257,200.0,40.400001525878906,0.0,40.0,141.86942338943481
1759515371.703624,2025-10-03 18:16:11.703624010,200.0,40.5,0.0,40.0,142.4186089038849
1759515372.1271577,2025-10-03 18:16:12.127157687,200.0,40.59999847412109,0.0,40.0,142.8421425819397
1759515372.72667,2025-10-03 18:16:12.726670027,200.0,40.70000076293945,0.0,40.0,143.441654920578
1759515373.350956,2025-10-03 18:16:13.350955963,200.0,40.79999923706055,0.0,40.0,144.0659408569336
1759515373.8259914,2025-10-03 18:16:13.825991392,200.0,40.900001525878906,0.0,40.0,144.54097628593445
1759515374.4364886,2025-10-03 18:16:14.436488628,200.0,41.0,0.0,40.0,145.15147352218628
1759515375.102738,2025-10-03 18:16:15.102737904,200.0,41.09999847412109,0.0,40.0,145.8177227973938
1759515375.7029142,2025-10-03 18:16:15.702914238,200.0,41.20000076293945,0.0,40.0,146.4178991317749
1759515376.4306846,2025-10-03 18:16:16.430684566,200.0,41.29999923706055,0.0,40.0,147.14566946029663
1759515377.2335706,2025-10-03 18:16:17.233570576,200.0,41.400001525878906,0.0,40.0,147.94855546951294
1759515377.9186602,2025-10-03 18:16:17.918660164,200.0,41.5,0.0,40.0,148.63364505767822
1759515378.5220068,2025-10-03 18:16:18.522006749,200.0,41.59999847412109,0.0,40.0,149.23699164390564
1759515379.1350484,2025-10-03 18:16:19.135048389,200.0,41.70000076293945,0.0,40.0,149.85003328323364
1759515379.618779,2025-10-03 18:16:19.618778944,200.0,41.79999923706055,0.0,40.0,150.33376383781433
1759515380.3066857,2025-10-03 18:16:20.306685686,200.0,41.900001525878906,0.0,40.0,151.02167057991028
1759515380.9059513,2025-10-03 18:16:20.905951262,200.0,42.0,0.0,40.0,151.6209361553192
1759515381.331105,2025-10-03 18:16:21.331104994,200.0,42.09999847412109,0.0,40.0,152.04608988761902
1759515381.8107848,2025-10-03 18:16:21.810784817,200.0,42.20000076293945,0.0,40.0,152.52576971054077
1759515382.4147348,2025-10-03 18:16:22.414734840,200.0,42.29999923706055,0.0,40.0,153.1297197341919
1759515382.8411238,2025-10-03 18:16:22.841123819,200.0,42.400001525878906,0.0,40.0,153.55610871315002
1759515383.45145,2025-10-03 18:16:23.451450109,200.0,42.5,0.0,40.0,154.16643500328064
1759515384.0004716,2025-10-03 18:16:24.000471592,200.0,42.59999847412109,0.0,40.0,154.7154564857483
1759515384.6038518,2025-10-03 18:16:24.603851795,200.0,42.70000076293945,0.0,40.0,155.31883668899536
1759515385.1437864,2025-10-03 18:16:25.143786430,200.0,42.79999923706055,0.0,40.0,155.85877132415771
1759515385.5042095,2025-10-03 18:16:25.504209518,200.0,42.900001525878906,0.0,40.0,156.21919441223145
1759515386.119533,2025-10-03 18:16:26.119533062,200.0,43.0,0.0,40.0,156.83451795578003
1759515386.7244115,2025-10-03 18:16:26.724411488,200.0,43.09999847412109,0.0,40.0,157.43939638137817
1759515387.348795,2025-10-03 18:16:27.348794937,200.0,43.20000076293945,0.0,40.0,158.06377983093262
1759515387.9018216,2025-10-03 18:16:27.901821613,200.0,43.29999923706055,0.0,40.0,158.6168065071106
1759515388.499055,2025-10-03 18:16:28.499054670,200.0,43.400001525878906,0.0,40.0,159.21403980255127
1759515389.117571,2025-10-03 18:16:29.117571115,200.0,43.5,0.0,40.0,159.8325560092926
1759515389.535427,2025-10-03 18:16:29.535427332,200.0,43.59999847412109,0.0,40.0,160.2504119873047
1759515390.1388836,2025-10-03 18:16:30.138883591,200.0,43.70000076293945,0.0,40.0,160.85386848449707
1759515390.6394246,2025-10-03 18:16:30.639424562,200.0,43.79999923706055,0.0,40.0,161.35440945625305
1759515391.2406154,2025-10-03 18:16:31.240615368,200.0,43.900001525878906,0.0,40.0,161.95560026168823
1759515391.9047043,2025-10-03 18:16:31.904704332,200.0,44.0,0.0,40.0,162.6196892261505
1759515392.502535,2025-10-03 18:16:32.502535343,200.0,44.09999847412109,0.0,40.0,163.21751999855042
1759515393.1161711,2025-10-03 18:16:33.116171122,200.0,44.20000076293945,0.0,40.0,163.83115601539612
1759515393.726512,2025-10-03 18:16:33.726511955,200.0,44.29999923706055,0.0,40.0,164.44149684906006
1759515394.334153,2025-10-03 18:16:34.334152937,200.0,44.400001525878906,0.0,40.0,165.04913783073425
1759515394.9407964,2025-10-03 18:16:34.940796375,200.0,44.5,0.0,40.0,165.6557812690735
1759515395.5378115,2025-10-03 18:16:35.537811518,200.0,44.59999847412109,0.0,40.0,166.25279641151428
1759515395.8982906,2025-10-03 18:16:35.898290634,200.0,44.70000076293945,0.0,40.0,166.6132755279541
1759515396.5069718,2025-10-03 18:16:36.506971835,200.0,44.79999923706055,0.0,40.0,167.22195672988892
1759515397.2296858,2025-10-03 18:16:37.229685783,200.0,44.900001525878906,0.0,40.0,167.94467067718506
1759515397.7973528,2025-10-03 18:16:37.797352791,200.0,45.0,0.0,40.0,168.51233768463135
1759515398.5935967,2025-10-03 18:16:38.593596697,200.0,45.09999847412109,0.0,40.0,169.30858159065247
1759515399.3207607,2025-10-03 18:16:39.320760727,200.0,45.20000076293945,0.0,40.0,170.03574562072754
1759515400.1092403,2025-10-03 18:16:40.109240532,200.0,45.29999923706055,0.0,40.0,170.82422518730164
1759515400.7942848,2025-10-03 18:16:40.794284821,200.0,45.400001525878906,0.0,40.0,171.50926971435547
1759515401.6425834,2025-10-03 18:16:41.642583370,200.0,45.5,0.0,40.0,172.35756826400757
1759515402.2377222,2025-10-03 18:16:42.237722158,200.0,45.59999847412109,0.0,40.0,172.95270705223083
1759515402.5974374,2025-10-03 18:16:42.597437382,200.0,45.70000076293945,0.0,40.0,173.3124222755432
1759515403.2085347,2025-10-03 18:16:43.208534718,200.0,45.79999923706055,0.0,40.0,173.92351961135864
1759515403.938428,2025-10-03 18:16:43.938427925,200.0,45.900001525878906,0.0,40.0,174.6534128189087
1759515404.512561,2025-10-03 18:16:44.512561320,200.0,46.0,0.0,40.0,175.2275459766388
1759515405.3031251,2025-10-03 18:16:45.303125143,200.0,46.09999847412109,0.0,40.0,176.01811003684998
1759515405.723662,2025-10-03 18:16:45.723662138,200.0,46.20000076293945,0.0,40.0,176.43864679336548
1759515406.336046,2025-10-03 18:16:46.336045980,200.0,46.29999923706055,0.0,40.0,177.05103087425232
1759515406.938599,2025-10-03 18:16:46.938599110,200.0,46.400001525878906,0.0,40.0,177.6535840034485
1759515407.5460308,2025-10-03 18:16:47.546030760,200.0,46.5,0.0,40.0,178.26101565361023
1759515408.0955331,2025-10-03 18:16:48.095533133,200.0,46.59999847412109,0.0,40.0,178.81051802635193
1759515408.5212493,2025-10-03 18:16:48.521249294,200.0,46.70000076293945,0.0,40.0,179.23623418807983
1759515409.1303267,2025-10-03 18:16:49.130326747,200.0,46.79999923706055,0.0,40.0,179.84531164169312
1759515409.7278297,2025-10-03 18:16:49.727829456,200.0,46.900001525878906,0.0,40.0,180.44281458854675
1759515410.3303192,2025-10-03 18:16:50.330319166,200.0,47.0,0.0,40.0,181.0453040599823
1759515410.9384775,2025-10-03 18:16:50.938477516,200.0,47.09999847412109,0.0,40.0,181.65346240997314
1759515411.5037224,2025-10-03 18:16:51.503722429,200.0,47.20000076293945,0.0,40.0,182.21870732307434
1759515412.312888,2025-10-03 18:16:52.312887907,200.0,47.29999923706055,0.0,40.0,183.02787280082703
1759515413.036603,2025-10-03 18:16:53.036602974,200.0,47.400001525878906,0.0,40.0,183.75158786773682
1759515413.8972847,2025-10-03 18:16:53.897284746,200.0,47.5,0.0,40.0,184.61226963996887
1759515414.6330678,2025-10-03 18:16:54.633067846,200.0,47.59999847412109,0.0,40.0,185.34805274009705
1759515415.4337142,2025-10-03 18:16:55.433714151,200.0,47.70000076293945,0.0,40.0,186.14869904518127
1759515416.0971742,2025-10-03 18:16:56.097174168,200.0,47.79999923706055,0.0,40.0,186.81215906143188
1759515416.720978,2025-10-03 18:16:56.720978022,200.0,47.900001525878906,0.0,40.0,187.43596291542053
1759515417.3237493,2025-10-03 18:16:57.323749304,200.0,48.0,0.0,40.0,188.03873419761658
1759515418.121004,2025-10-03 18:16:58.121003866,200.0,48.09999847412109,0.0,40.0,188.8359889984131
1759515418.8535893,2025-10-03 18:16:58.853589296,200.0,48.20000076293945,0.0,40.0,189.56857419013977
1759515419.2202015,2025-10-03 18:16:59.220201731,200.0,48.29999923706055,0.0,40.0,189.9351863861084
1759515419.822662,2025-10-03 18:16:59.822661877,200.0,48.400001525878906,0.0,40.0,190.53764700889587
1759515420.6064928,2025-10-03 18:17:00.606492758,200.0,48.5,0.0,40.0,191.32147765159607
1759515421.3252769,2025-10-03 18:17:01.325276852,200.0,48.59999847412109,0.0,40.0,192.04026174545288
1759515422.119944,2025-10-03 18:17:02.119943857,200.0,48.70000076293945,0.0,40.0,192.8349289894104
1759515422.8464582,2025-10-03 18:17:02.846458197,200.0,48.79999923706055,0.0,40.0,193.56144309043884
1759515423.399808,2025-10-03 18:17:03.399807930,200.0,48.900001525878906,0.0,40.0,194.1147928237915
1759515424.3037124,2025-10-03 18:17:04.303712368,200.0,49.0,0.0,40.0,195.0186972618103
1759515425.220114,2025-10-03 18:17:05.220113993,200.0,49.09999847412109,0.0,40.0,195.93509888648987
1759515426.132284,2025-10-03 18:17:06.132283926,200.0,49.20000076293945,0.0,40.0,196.84726881980896
1759515427.0390098,2025-10-03 18:17:07.039009809,200.0,49.29999923706055,0.0,40.0,197.75399470329285
1759515427.9464743,2025-10-03 18:17:07.946474314,200.0,49.400001525878906,0.0,40.0,198.6614592075348
1759515428.8089814,2025-10-03 18:17:08.808981419,200.0,49.5,0.0,40.0,199.52396631240845
1759515429.647493,2025-10-03 18:17:09.647492886,200.0,49.59999847412109,0.0,40.0,200.36247777938843
1759515430.5454922,2025-10-03 18:17:10.545492172,200.0,49.70000076293945,0.0,40.0,201.26047706604004
1759515431.395265,2025-10-03 18:17:11.395265341,200.0,49.79999923706055,0.0,40.0,202.1102499961853
1759515432.1977324,2025-10-03 18:17:12.197732449,200.0,49.900001525878906,0.0,40.0,202.9127173423767
